,chrom_1,start_1,end_1,chrom_2,start_2,end_2
6564,chr2,20200796,20202765,chr2,20201866,20201907
6565,chr2,20200796,20202765,chr2,20202000,20202031
6566,chr2,20200796,20202765,chr2,20201990,20202041
6567,chr2,20200796,20202765,chr2,20201939,20201960
6568,chr2,20200796,20202765,chr2,20201150,20201189
6569,chr2,20200796,20202765,chr2,20201734,20201752
6570,chr2,20200798,20202765,chr2,20202058,20202094
6571,chr2,20200798,20202765,chr2,20201866,20201907
6572,chr2,20200798,20202765,chr2,20202000,20202031
6573,chr2,20200798,20202765,chr2,20201990,20202041
6574,chr2,20200798,20202765,chr2,20201939,20201960
6575,chr2,20200798,20202765,chr2,20201918,20201952
6576,chr2,20200798,20202765,chr2,20202377,20202408
6577,chr2,20200798,20202765,chr2,20202187,20202229
6578,chr2,20200798,20202765,chr2,20202147,20202187
6579,chr2,20200798,20202765,chr2,20201150,20201189
6580,chr2,20200798,20202765,chr2,20201734,20201752
6581,chr2,20201485,20202269,chr2,20201990,20202041
6582,chr2,20201485,20202269,chr2,20202187,20202229
6583,chr2,20201485,20202269,chr2,20202147,20202187
6584,chr2,20201485,20202269,chr2,20202058,20202094
6585,chr2,20201485,20202269,chr2,20201734,20201752
6586,chr2,20201485,20202269,chr2,20201939,20201960
6587,chr2,20201485,20202269,chr2,20201918,20201952
6588,chr2,20201485,20202269,chr2,20201866,20201907
6589,chr2,20201485,20202269,chr2,20202000,20202031
6590,chr8,20212781,20217324,chr8,20216413,20216455
6591,chr8,20220262,20221689,chr8,20220670,20220765
6592,chr8,20220262,20221689,chr8,20220637,20220709
6593,chr8,20220262,20221689,chr8,20221588,20221671
6594,chr8,20220262,20221689,chr8,20221583,20221645
6595,chr8,20220262,20221689,chr8,20221645,20221676
6596,chr8,20220262,20221689,chr8,20221494,20221554
6597,chr8,20220262,20221689,chr8,20221512,20221564
6598,chr8,20220402,20221696,chr8,20220637,20220709
6599,chr8,20220402,20221696,chr8,20220670,20220765
6600,chr8,20220402,20221696,chr8,20221494,20221554
6601,chr8,20220402,20221696,chr8,20221512,20221564
6602,chr8,20220402,20221696,chr8,20221583,20221645
6603,chr8,20220402,20221696,chr8,20221588,20221671
6604,chr8,20220402,20221696,chr8,20221645,20221676
6605,chr2,20248690,20251584,chr2,20249729,20249788
6606,chr2,20248690,20251584,chr2,20251350,20251441
6607,chr2,20248690,20251584,chr2,20250523,20250567
6608,chr2,20248690,20251584,chr2,20250515,20250556
6609,chr2,20248690,20251584,chr2,20250387,20250460
6610,chr2,20248690,20251584,chr2,20250155,20250229
6611,chr2,20248690,20251584,chr2,20250456,20250509
6612,chr2,20248716,20251584,chr2,20250523,20250567
6613,chr2,20248716,20251584,chr2,20250387,20250460
6614,chr2,20248716,20251584,chr2,20249729,20249788
6615,chr2,20248716,20251584,chr2,20250456,20250509
6616,chr2,20248716,20251584,chr2,20250155,20250229
6617,chr2,20248716,20251584,chr2,20250515,20250556
6618,chr2,20248716,20251584,chr2,20251350,20251441
6619,chr2,20248736,20251584,chr2,20249729,20249788
6620,chr2,20248736,20251584,chr2,20250523,20250567
6621,chr2,20248736,20251584,chr2,20250456,20250509
6622,chr2,20248736,20251584,chr2,20250387,20250460
6623,chr2,20248736,20251584,chr2,20250515,20250556
6624,chr2,20248736,20251584,chr2,20251350,20251441
6625,chr2,20248736,20251584,chr2,20250155,20250229
6626,chr2,20249863,20251584,chr2,20251350,20251441
6627,chr2,20249863,20251584,chr2,20250155,20250229
6628,chr2,20249863,20251584,chr2,20250387,20250460
6629,chr2,20249863,20251584,chr2,20250523,20250567
6630,chr2,20249863,20251584,chr2,20250515,20250556
6631,chr2,20249863,20251584,chr2,20250456,20250509
6632,chr2,20308489,20308584,chr2,20308490,20308521
6633,chr13,20403665,20404242,chr13,20403889,20403993
6634,chr13,20403666,20404128,chr13,20403889,20403993
6635,chr13,20403668,20404128,chr13,20403889,20403993
6636,chr13,20403670,20404128,chr13,20403889,20403993
6637,chr13,20403673,20404128,chr13,20403889,20403993
6638,chr13,20403701,20404242,chr13,20403889,20403993
6639,chr13,20403739,20404242,chr13,20403889,20403993
6640,chr13,20403862,20404242,chr13,20403889,20403993
6641,chr22,20441518,20442072,chr22,20441585,20441671
6642,chr2,20448056,20449440,chr2,20448586,20448639
6643,chr2,20448056,20449440,chr2,20448579,20448642
6644,chr2,20448056,20449440,chr2,20448661,20448748
6645,chr2,20448056,20449440,chr2,20448818,20448835
6646,chr14,20471234,20475252,chr14,20472412,20472466
6647,chr14,20471778,20472477,chr14,20472412,20472466
6648,chr14,20472307,20472477,chr14,20472412,20472466
6649,chr14,20472307,20472477,chr14,20472412,20472466
6650,chr14,20472307,20475252,chr14,20472412,20472466
6651,chr6,20490430,20493714,chr6,20490481,20490517
6652,chr6,20490430,20493714,chr6,20490481,20490517
6653,chr6,20490430,20493714,chr6,20493331,20493401
6654,chr6,20490430,20493714,chr6,20493331,20493401
6655,chr2,20612296,20619245,chr2,20618789,20618834
6656,chr2,20617817,20618986,chr2,20618789,20618834
6657,chr1,20651766,20652378,chr1,20652205,20652235
6658,chr1,20651766,20652378,chr1,20652157,20652196
6659,chr1,20651766,20652378,chr1,20652149,20652180
6660,chr1,20651766,20652378,chr1,20652243,20652301
6661,chr1,20651766,20652378,chr1,20652218,20652324
6662,chr1,20651766,20652378,chr1,20652230,20652322
6663,chr1,20651766,20652378,chr1,20652235,20652332
6664,chr1,20651766,20652378,chr1,20652206,20652243
6665,chr1,20651766,20652378,chr1,20651888,20652004
6666,chr1,20651766,20652378,chr1,20652301,20652334
6667,chr1,20651776,20652378,chr1,20652205,20652235
6668,chr1,20651776,20652378,chr1,20652243,20652301
6669,chr1,20651776,20652378,chr1,20652301,20652334
6670,chr1,20651776,20652378,chr1,20652157,20652196
6671,chr1,20651776,20652378,chr1,20652230,20652322
6672,chr1,20651776,20652378,chr1,20652218,20652324
6673,chr1,20651776,20652378,chr1,20652206,20652243
6674,chr1,20651776,20652378,chr1,20652149,20652180
6675,chr1,20651776,20652378,chr1,20651888,20652004
6676,chr1,20651776,20652378,chr1,20652235,20652332
6677,chr2,20671425,20679243,chr2,20678149,20678183
6678,chr2,20671425,20679243,chr2,20672235,20672280
6679,chr2,20671425,20679243,chr2,20672047,20672079
6680,chr14,20699364,20700576,chr14,20700395,20700418
6681,chr14,20699815,20700602,chr14,20700395,20700418
6682,chr14,20699815,20701216,chr14,20700395,20700418
6683,chr1,20740265,20744796,chr1,20742845,20742896
6684,chr1,20742678,20744796,chr1,20742845,20742896
6685,chr1,20742681,20744796,chr1,20742845,20742896
6686,chr13,20777328,20783721,chr13,20779432,20779474
6687,chr14,20801227,20801597,chr14,20801411,20801494
6688,chr14,20801345,20801597,chr14,20801411,20801494
6689,chr14,20801355,20801597,chr14,20801411,20801494
6690,chr14,20801393,20801597,chr14,20801411,20801494
6691,chr14,20801459,20801597,chr14,20801411,20801494
6692,chr22,20887836,20891214,chr22,20888611,20888665
6693,chr22,20949845,20953747,chr22,20949943,20949979
6694,chr22,20949845,20953747,chr22,20950427,20950475
6695,chr22,20949845,20949927,chr22,20949913,20950007
6696,chr22,20949845,20953747,chr22,20949913,20950007
6697,chr22,20949845,20953747,chr22,20952172,20952216
6698,chr22,20949845,20953747,chr22,20953114,20953146
6699,chr13,20973035,20974869,chr13,20974145,20974202
6700,chr22,20997231,20999032,chr22,20998195,20998251
6701,chr22,20997231,20998659,chr22,20997932,20997956
6702,chr22,20997231,20999032,chr22,20997661,20997737
6703,chr22,20997231,20999016,chr22,20998772,20998869
6704,chr22,20997231,20999016,chr22,20997932,20997956
6705,chr22,20997231,20998924,chr22,20998772,20998869
6706,chr22,20997231,20999032,chr22,20997932,20997956
6707,chr22,20997231,20998659,chr22,20998195,20998251
6708,chr22,20997231,20999032,chr22,20998772,20998869
6709,chr22,20997231,20998972,chr22,20997932,20997956
6710,chr22,20997231,20998972,chr22,20997661,20997737
6711,chr22,20997231,20999016,chr22,20998195,20998251
6712,chr22,20997231,20999016,chr22,20997661,20997737
6713,chr22,20997231,20999016,chr22,20997932,20997956
6714,chr22,20997231,20999016,chr22,20997661,20997737
6715,chr22,20997231,20998972,chr22,20998772,20998869
6716,chr22,20997231,20998972,chr22,20998195,20998251
6717,chr22,20997231,20999016,chr22,20998195,20998251
6718,chr22,20997231,20997769,chr22,20997661,20997737
6719,chr22,20997231,20998121,chr22,20997932,20997956
6720,chr22,20997231,20998121,chr22,20997661,20997737
6721,chr22,20997231,20998659,chr22,20997661,20997737
6722,chr22,20997231,20999016,chr22,20998772,20998869
6723,chr22,20997231,20998821,chr22,20997661,20997737
6724,chr22,20997231,20998821,chr22,20997932,20997956
6725,chr22,20997231,20998821,chr22,20998195,20998251
6726,chr22,20997231,20998821,chr22,20998772,20998869
6727,chr22,20997231,20998924,chr22,20997661,20997737
6728,chr22,20997231,20998924,chr22,20997932,20997956
6729,chr22,20997231,20998924,chr22,20998195,20998251
6730,chr22,20997348,20999011,chr22,20997932,20997956
6731,chr22,20997348,20999032,chr22,20997661,20997737
6732,chr22,20997348,20999011,chr22,20998772,20998869
6733,chr22,20997348,20999032,chr22,20998195,20998251
6734,chr22,20997348,20999032,chr22,20998772,20998869
6735,chr22,20997348,20999011,chr22,20997661,20997737
6736,chr22,20997348,20999032,chr22,20997932,20997956
6737,chr22,20997348,20999011,chr22,20998195,20998251
6738,chr17,20999595,21003030,chr17,20999887,20999952
6739,chr17,20999595,21003030,chr17,21002005,21002053
6740,chr17,20999595,21003030,chr17,21002017,21002060
6741,chr17,20999595,21003030,chr17,21002766,21002811
6742,chr17,20999595,21003030,chr17,21002178,21002233
6743,chr17,20999595,21003030,chr17,20999952,21000019
6744,chr17,20999596,21003030,chr17,20999952,21000019
6745,chr17,20999596,21003030,chr17,21002005,21002053
6746,chr17,20999596,21003030,chr17,20999887,20999952
6747,chr17,20999596,21003030,chr17,21002017,21002060
6748,chr17,20999596,21003030,chr17,21002766,21002811
6749,chr17,20999596,21003030,chr17,21002178,21002233
6750,chr17,20999746,21000037,chr17,20999952,21000019
6751,chr17,20999746,21000037,chr17,20999887,20999952
6752,chr17,21001882,21002276,chr17,21002017,21002060
6753,chr17,21001882,21002007,chr17,21002005,21002053
6754,chr17,21001882,21002276,chr17,21002005,21002053
6755,chr17,21001882,21002276,chr17,21002178,21002233
6756,chr14,21016762,21017595,chr14,21016965,21017046
6757,chr14,21016762,21017595,chr14,21016814,21016883
6758,chr14,21016762,21017595,chr14,21016965,21017046
6759,chr14,21016762,21017595,chr14,21016959,21017023
6760,chr14,21016762,21017595,chr14,21016883,21016935
6761,chr14,21016762,21017595,chr14,21016814,21016883
6762,chr14,21016762,21017595,chr14,21016800,21016932
6763,chr14,21016762,21017595,chr14,21016883,21016935
6764,chr14,21016762,21017595,chr14,21016959,21017023
6765,chr14,21016762,21017595,chr14,21016800,21016932
6766,chr14,21016763,21017595,chr14,21016883,21016935
6767,chr14,21016763,21017595,chr14,21016800,21016932
6768,chr14,21016763,21017595,chr14,21016814,21016883
6769,chr14,21016763,21017595,chr14,21016959,21017023
6770,chr14,21016763,21017595,chr14,21016965,21017046
6771,chr14,21016771,21017595,chr14,21016883,21016935
6772,chr14,21016771,21017595,chr14,21016800,21016932
6773,chr14,21016771,21017595,chr14,21016814,21016883
6774,chr14,21016771,21017595,chr14,21016814,21016883
6775,chr14,21016771,21017595,chr14,21016800,21016932
6776,chr14,21016771,21017595,chr14,21016965,21017046
6777,chr14,21016771,21017595,chr14,21016883,21016935
6778,chr14,21016771,21017595,chr14,21016814,21016883
6779,chr14,21016771,21017595,chr14,21016959,21017023
6780,chr14,21016771,21017595,chr14,21016959,21017023
6781,chr14,21016771,21017595,chr14,21016965,21017046
6782,chr14,21016771,21017595,chr14,21016965,21017046
6783,chr14,21016771,21017595,chr14,21016883,21016935
6784,chr14,21016771,21017595,chr14,21016800,21016932
6785,chr14,21016771,21017595,chr14,21016814,21016883
6786,chr14,21016771,21017595,chr14,21016959,21017023
6787,chr14,21016771,21017595,chr14,21016883,21016935
6788,chr14,21016771,21017595,chr14,21016800,21016932
6789,chr14,21016771,21017595,chr14,21016965,21017046
6790,chr14,21016771,21017595,chr14,21016965,21017046
6791,chr14,21016771,21017595,chr14,21016800,21016932
6792,chr14,21016771,21017595,chr14,21016814,21016883
6793,chr14,21016771,21017595,chr14,21016883,21016935
6794,chr14,21016771,21017595,chr14,21016959,21017023
6795,chr14,21016771,21017595,chr14,21016965,21017046
6796,chr14,21016771,21017595,chr14,21016800,21016932
6797,chr14,21016771,21017595,chr14,21016814,21016883
6798,chr14,21016771,21017595,chr14,21016883,21016935
6799,chr14,21016771,21017595,chr14,21016959,21017023
6800,chr14,21016771,21016878,chr14,21016800,21016932
6801,chr14,21016771,21016878,chr14,21016814,21016883
6802,chr14,21016771,21017595,chr14,21016959,21017023
6803,chr14,21016772,21017595,chr14,21016959,21017023
6804,chr14,21016772,21017595,chr14,21016965,21017046
6805,chr14,21016772,21017762,chr14,21016800,21016932
6806,chr14,21016772,21017595,chr14,21016800,21016932
6807,chr14,21016772,21017595,chr14,21016814,21016883
6808,chr14,21016772,21017595,chr14,21016883,21016935
6809,chr14,21016772,21017595,chr14,21016965,21017046
6810,chr14,21016772,21017595,chr14,21016959,21017023
6811,chr14,21016772,21017762,chr14,21016883,21016935
6812,chr14,21016772,21017762,chr14,21016814,21016883
6813,chr14,21016772,21017595,chr14,21016800,21016932
6814,chr14,21016772,21017595,chr14,21016814,21016883
6815,chr14,21016772,21017595,chr14,21016965,21017046
6816,chr14,21016772,21017595,chr14,21016959,21017023
6817,chr14,21016772,21017762,chr14,21016959,21017023
6818,chr14,21016772,21017762,chr14,21016965,21017046
6819,chr14,21016772,21017595,chr14,21016883,21016935
6820,chr14,21016772,21017595,chr14,21016814,21016883
6821,chr14,21016772,21017595,chr14,21016800,21016932
6822,chr14,21016772,21017595,chr14,21016883,21016935
6823,chr14,21016810,21017595,chr14,21016959,21017023
6824,chr14,21016810,21017595,chr14,21016965,21017046
6825,chr14,21016810,21017595,chr14,21016814,21016883
6826,chr14,21016810,21017595,chr14,21016883,21016935
6827,chr14,21016810,21017595,chr14,21016800,21016932
6828,chr14,21016850,21017595,chr14,21016883,21016935
6829,chr14,21016850,21017595,chr14,21016800,21016932
6830,chr14,21016850,21017595,chr14,21016814,21016883
6831,chr14,21016850,21017595,chr14,21016965,21017046
6832,chr14,21016850,21017595,chr14,21016959,21017023
6833,chr14,21088829,21089545,chr14,21089334,21089405
6834,chr14,21089013,21090248,chr14,21089334,21089405
6835,chr14,21089013,21089555,chr14,21089334,21089405
6836,chr14,21089013,21089414,chr14,21089334,21089405
6837,chr14,21089013,21089545,chr14,21089334,21089405
6838,chr13,21147170,21147603,chr13,21147280,21147323
6839,chr13,21147170,21147603,chr13,21147283,21147322
6840,chr13,21147185,21147391,chr13,21147280,21147323
6841,chr13,21147185,21147391,chr13,21147283,21147322
6842,chr13,21147186,21147413,chr13,21147280,21147323
6843,chr13,21147186,21147413,chr13,21147283,21147322
6844,chr14,21209135,21211336,chr14,21210768,21210814
6845,chr14,21209146,21211222,chr14,21210768,21210814
6846,chr14,21210533,21211222,chr14,21210768,21210814
6847,chr14,21210545,21211286,chr14,21210768,21210814
6848,chr14,21210549,21211222,chr14,21210768,21210814
6849,chr14,21210555,21211222,chr14,21210768,21210814
6850,chr14,21210581,21211336,chr14,21210768,21210814
6851,chr14,21210612,21211222,chr14,21210768,21210814
6852,chr14,21210612,21211222,chr14,21210768,21210814
6853,chr16,21250820,21253850,chr16,21250872,21250917
6854,chr17,21314146,21315228,chr17,21314903,21314971
6855,chr17,21314146,21315213,chr17,21315140,21315185
6856,chr17,21314146,21315213,chr17,21314903,21314971
6857,chr17,21314146,21315228,chr17,21314697,21314719
6858,chr17,21314146,21315228,chr17,21315140,21315185
6859,chr17,21314146,21315228,chr17,21314918,21314978
6860,chr17,21314146,21315213,chr17,21314918,21314978
6861,chr17,21314146,21315213,chr17,21314697,21314719
6862,chr17,21314230,21315232,chr17,21315140,21315185
6863,chr17,21314230,21315232,chr17,21314697,21314719
6864,chr17,21314230,21315232,chr17,21314918,21314978
6865,chr17,21314230,21315232,chr17,21314903,21314971
6866,chr17,21314230,21315213,chr17,21314697,21314719
6867,chr17,21314230,21315213,chr17,21315140,21315185
6868,chr17,21314230,21315213,chr17,21314918,21314978
6869,chr17,21314230,21315213,chr17,21314903,21314971
6870,chr13,21372570,21376655,chr13,21372657,21372716
6871,chr13,21372572,21376647,chr13,21372657,21372716
6872,chr13,21372572,21376647,chr13,21372657,21372716
6873,chr13,21372576,21374270,chr13,21372657,21372716
6874,chr14,21385193,21385612,chr14,21385326,21385358
6875,chr14,21385193,21385612,chr14,21385277,21385380
6876,chr14,21385193,21385612,chr14,21385246,21385310
6877,chr14,21385198,21385612,chr14,21385277,21385380
6878,chr14,21385198,21385612,chr14,21385246,21385310
6879,chr14,21385198,21385612,chr14,21385326,21385358
6880,chr14,21385200,21385612,chr14,21385277,21385380
6881,chr14,21385200,21385612,chr14,21385326,21385358
6882,chr14,21385200,21385612,chr14,21385246,21385310
6883,chr22,21446743,21449434,chr22,21447448,21447488
6884,chr22,21446743,21449434,chr22,21447454,21447519
6885,chr22,21446743,21449434,chr22,21447075,21447108
6886,chr22,21446743,21451463,chr22,21447454,21447519
6887,chr22,21446743,21451463,chr22,21447448,21447488
6888,chr22,21446743,21451463,chr22,21446904,21446961
6889,chr22,21446743,21449434,chr22,21448729,21448779
6890,chr22,21446743,21449434,chr22,21447689,21447725
6891,chr22,21446743,21451463,chr22,21447075,21447108
6892,chr22,21446743,21451463,chr22,21447075,21447108
6893,chr22,21446743,21451463,chr22,21447448,21447488
6894,chr22,21446743,21451463,chr22,21447689,21447725
6895,chr22,21446743,21451463,chr22,21448729,21448779
6896,chr22,21446743,21449434,chr22,21446904,21446961
6897,chr22,21446743,21451463,chr22,21448729,21448779
6898,chr22,21446743,21451463,chr22,21447689,21447725
6899,chr22,21446743,21451463,chr22,21446904,21446961
6900,chr22,21446743,21451463,chr22,21447454,21447519
6901,chr14,21496606,21499171,chr14,21498723,21498789
6902,chr14,21496606,21499175,chr14,21498723,21498789
6903,chr14,21496606,21499170,chr14,21498723,21498789
6904,chr10,21534467,21534494,chr10,21534442,21534505
6905,chr1,21596220,21597264,chr1,21596608,21596696
