,chrom,start,end,GENCODE_ID
8262,chr7,139561569,139572926,ENST00000406875.8
8264,chr7,139561569,139572926,ENST00000406875.8
8259,chr7,139561569,139572926,ENST00000406875.8
38700,chr8,140520155,140532043,ENST00000220592.10
20365,chr5,140705756,140706686,ENST00000274712.8
5780,chr3,141260122,141260254,ENST00000513007.1
20370,chr5,141318489,141318994,ENST00000313368.8
16232,chrX,142202341,142202865,ENST00000247452.4
16231,chrX,142202341,142202865,ENST00000247452.4
16233,chrX,142202341,142202865,ENST00000247452.4
5786,chr3,143122409,143124014,ENST00000309575.5
38720,chr8,143259774,143262705,ENST00000330701.7
8286,chr7,143382247,143382685,ENST00000468083.1
34734,chr6,143494811,143495706,ENST00000002165.11
38732,chr8,143696153,143697641,ENST00000531565.1
38730,chr8,143696153,143697641,ENST00000531565.1
38731,chr8,143696153,143697641,ENST00000531565.1
38751,chr8,143816435,143816819,ENST00000532127.6
38752,chr8,143816435,143816819,ENST00000532127.6
38826,chr8,144078641,144078899,ENST00000703645.1
34735,chr6,144094883,144095236,ENST00000367569.4
38941,chr8,144466042,144466518,ENST00000643461.1
38946,chr8,144516244,144516661,ENST00000534538.1
38947,chr8,144526218,144527967,ENST00000313465.5
24609,chr1,145992434,145993850,ENST00000582401.6
24610,chr1,145992434,145993850,ENST00000582401.6
24606,chr1,145992434,145993850,ENST00000582401.6
24603,chr1,145992434,145993850,ENST00000582401.6
24604,chr1,145992434,145993850,ENST00000582401.6
24605,chr1,145992434,145993850,ENST00000582401.6
24602,chr1,145992434,145993850,ENST00000582401.6
24611,chr1,145992434,145993850,ENST00000582401.6
24612,chr1,145992434,145993850,ENST00000582401.6
24613,chr1,145992434,145993850,ENST00000582401.6
24607,chr1,145992434,145993850,ENST00000582401.6
24608,chr1,145992434,145993850,ENST00000582401.6
8304,chr7,149224647,149226238,ENST00000610704.5
5787,chr3,149371686,149371828,ENST00000493348.1
5789,chr3,149375442,149375634,ENST00000493298.1
34738,chr6,149378017,149379518,ENST00000703212.1
34739,chr6,149378017,149379518,ENST00000703212.1
8305,chr7,149431362,149431775,ENST00000247930.5
34740,chr6,149717620,149718888,ENST00000623174.1
34741,chr6,149717620,149718888,ENST00000623174.1
34742,chr6,149724314,149726968,ENST00000340413.7
8319,chr7,149881476,149882105,ENST00000623150.1
24615,chr1,149884458,149886259,ENST00000369155.4
24614,chr1,149884458,149886259,ENST00000369155.4
24616,chr1,149884458,149886259,ENST00000369155.4
24617,chr1,149923316,149923541,ENST00000271628.9
24618,chr1,149937811,149943856,ENST00000581312.6
34755,chr6,150248820,150250392,ENST00000361131.5
34756,chr6,150248820,150250392,ENST00000361131.5
24640,chr1,150265405,150266521,ENST00000360244.8
20457,chr5,150296342,150297213,ENST00000328668.8
8321,chr7,150323215,150323560,ENST00000463441.5
8320,chr7,150323215,150323560,ENST00000463441.5
8322,chr7,150323215,150323560,ENST00000463441.5
8323,chr7,150323215,150323560,ENST00000463441.5
8324,chr7,150328634,150332721,ENST00000343855.6
8326,chr7,150328634,150332721,ENST00000343855.6
8327,chr7,150328634,150332721,ENST00000343855.6
8328,chr7,150328634,150332721,ENST00000343855.6
8325,chr7,150328634,150332721,ENST00000343855.6
8353,chr7,150371356,150374039,ENST00000479668.5
8369,chr7,150398095,150398630,ENST00000329630.10
24642,chr1,150470560,150473556,ENST00000492220.1
24641,chr1,150470560,150473556,ENST00000492220.1
20482,chr5,150553332,150558211,ENST00000261797.7
20481,chr5,150553332,150558211,ENST00000261797.7
20478,chr5,150553332,150558211,ENST00000261797.7
20480,chr5,150553332,150558211,ENST00000261797.7
20476,chr5,150553332,150558211,ENST00000261797.7
20483,chr5,150553332,150558211,ENST00000261797.7
20484,chr5,150553332,150558211,ENST00000261797.7
20479,chr5,150553332,150558211,ENST00000261797.7
20477,chr5,150553332,150558211,ENST00000261797.7
20487,chr5,150690791,150691750,ENST00000199814.9
20486,chr5,150690791,150691750,ENST00000199814.9
20485,chr5,150690791,150691750,ENST00000199814.9
5813,chr3,150741124,150742140,ENST00000312960.4
16237,chrX,150987914,150990771,ENST00000325307.12
8370,chr7,151059590,151059762,ENST00000494125.1
20493,chr5,151267451,151270440,ENST00000357164.4
20494,chr5,151267451,151270440,ENST00000357164.4
24761,chr1,151288527,151288706,ENST00000459919.1
8406,chr7,152121677,152122340,ENST00000430044.7
8407,chr7,152121677,152122340,ENST00000430044.7
8416,chr7,152435694,152435932,ENST00000649320.1
8417,chr7,152463785,152465549,ENST00000564834.1
16242,chrX,152826993,152827840,ENST00000370277.5
5904,chr3,152836904,152841439,ENST00000305097.6
5905,chr3,152836904,152841439,ENST00000305097.6
5902,chr3,152836904,152841439,ENST00000305097.6
5903,chr3,152836904,152841439,ENST00000305097.6
16243,chrX,153346818,153351393,ENST00000647705.1
24802,chr1,153642449,153644385,ENST00000368686.1
16260,chrX,153695214,153696588,ENST00000253122.10
16261,chrX,153695214,153696588,ENST00000253122.10
16259,chrX,153695214,153696588,ENST00000253122.10
16262,chrX,153695214,153696588,ENST00000253122.10
16258,chrX,153695214,153696588,ENST00000253122.10
16264,chrX,153695214,153696588,ENST00000253122.10
16263,chrX,153695214,153696588,ENST00000253122.10
24805,chr1,153804724,153810176,ENST00000368655.5
24808,chr1,153929500,153930296,ENST00000361217.9
24810,chr1,153929500,153930296,ENST00000361217.9
24807,chr1,153929500,153930296,ENST00000361217.9
24809,chr1,153929500,153930296,ENST00000361217.9
24806,chr1,153929500,153930296,ENST00000361217.9
24828,chr1,153977169,153978016,ENST00000648869.1
16302,chrX,154032206,154032557,ENST00000369957.5
16505,chrX,154477774,154477943,ENST00000357360.5
16506,chrX,154483716,154485538,ENST00000369660.9
15017,chr4,154540784,154540934,ENST00000506192.5
24874,chr1,154548576,154550437,ENST00000292211.5
15024,chr4,154585274,154585493,ENST00000403106.8
15023,chr4,154585274,154585493,ENST00000403106.8
20547,chr5,154793799,154794000,ENST00000521577.1
20624,chr5,154887410,154888209,ENST00000285873.8
24905,chr1,154957025,154958778,ENST00000368457.3
24904,chr1,154957025,154958778,ENST00000368457.3
24903,chr1,154957025,154958778,ENST00000368457.3
24920,chr1,155002844,155002943,ENST00000483226.1
26238,chr1,155002844,155002943,ENST00000483226.1
24921,chr1,155014654,155014719,ENST00000483226.1
25006,chr1,155477885,155482449,ENST00000548830.2
25025,chr1,156035298,156036977,ENST00000368309.4
25027,chr1,156035298,156036977,ENST00000368309.4
25026,chr1,156035298,156036977,ENST00000368309.4
25024,chr1,156035298,156036977,ENST00000368309.4
25086,chr1,156249223,156250586,ENST00000361813.5
25085,chr1,156249223,156250586,ENST00000361813.5
25084,chr1,156249223,156250586,ENST00000361813.5
25106,chr1,156668762,156669321,ENST00000368223.4
25110,chr1,156934839,156935999,ENST00000368194.8
25111,chr1,157121190,157124840,ENST00000368192.9
8422,chr7,157267755,157269370,ENST00000348165.10
34791,chr6,157289024,157292900,ENST00000400788.9
20625,chr5,157755264,157760709,ENST00000286307.6
34794,chr6,158506694,158511828,ENST00000367097.8
15034,chr4,158904544,158908050,ENST00000264433.11
36589,chr2,159729008,159729175,ENST00000473749.1
34805,chr6,159785385,159785496,ENST00000538530.5
34806,chr6,159785899,159786020,ENST00000538530.5
36590,chr2,160272150,160274764,ENST00000348849.8
6473,chr3,160565446,160565640,ENST00000468527.1
25316,chr1,161041650,161041846,ENST00000473969.6
5933,chr3,161250910,161252307,ENST00000351193.7
15049,chr4,165497610,165498547,ENST00000402744.9
15051,chr4,165497610,165498547,ENST00000402744.9
15050,chr4,165497610,165498547,ENST00000402744.9
15048,chr4,165497610,165498547,ENST00000402744.9
15047,chr4,165497610,165498547,ENST00000402744.9
15052,chr4,165497610,165498547,ENST00000402744.9
25426,chr1,165662215,165663049,ENST00000354775.5
25441,chr1,166856509,166857566,ENST00000367874.5
25442,chr1,166856509,166857566,ENST00000367874.5
34995,chr6,167023144,167024894,ENST00000705029.1
5940,chr3,168008688,168010268,ENST00000470487.6
5937,chr3,168008688,168010268,ENST00000470487.6
5938,chr3,168008688,168010268,ENST00000470487.6
5939,chr3,168008688,168010268,ENST00000470487.6
25445,chr1,168242540,168253021,ENST00000271375.7
25446,chr1,168242540,168253021,ENST00000271375.7
20648,chr5,168548494,168557570,ENST00000239231.7
20649,chr5,168548494,168557570,ENST00000239231.7
20650,chr5,168548494,168557570,ENST00000239231.7
20651,chr5,168548494,168557570,ENST00000239231.7
20647,chr5,168548494,168557570,ENST00000239231.7
20652,chr5,168548494,168557570,ENST00000239231.7
34955,chr6,169707027,169710214,ENST00000612128.1
34956,chr6,169707027,169710214,ENST00000612128.1
34954,chr6,169707027,169710214,ENST00000612128.1
36615,chr2,169749732,169751878,ENST00000392647.7
36616,chr2,169805473,169805577,ENST00000461708.1
5945,chr3,169993063,169998373,ENST00000337002.9
34957,chr6,170535119,170535219,ENST00000262193.7
34958,chr6,170535119,170535219,ENST00000262193.7
36637,chr2,170716258,170716488,ENST00000487037.1
36639,chr2,170716258,170716488,ENST00000487037.1
36638,chr2,170716258,170716488,ENST00000487037.1
37632,chr2,170717404,170718078,ENST00000375281.4
36641,chr2,170717404,170718078,ENST00000375281.4
36643,chr2,170717404,170718078,ENST00000375281.4
36642,chr2,170717404,170718078,ENST00000375281.4
36640,chr2,170717404,170718078,ENST00000375281.4
21012,chr5,171388619,171388797,ENST00000677672.1
21013,chr5,171388619,171388797,ENST00000677672.1
36659,chr2,172595969,172608669,ENST00000282077.8
20679,chr5,172768095,172768761,ENST00000239223.4
20700,chr5,173314722,173317846,ENST00000265087.9
20699,chr5,173314722,173317846,ENST00000265087.9
15105,chr4,173377327,173377532,ENST00000296504.4
25539,chr1,173485360,173485507,ENST00000470017.1
36683,chr2,175937343,175937441,ENST00000431754.1
15106,chr4,176328330,176332245,ENST00000503362.2
20716,chr5,176389497,176389761,ENST00000274787.3
20722,chr5,176526711,176529027,ENST00000274811.9
20717,chr5,176526711,176529027,ENST00000274811.9
20719,chr5,176526711,176529027,ENST00000274811.9
20721,chr5,176526711,176529027,ENST00000274811.9
20720,chr5,176526711,176529027,ENST00000274811.9
20718,chr5,176526711,176529027,ENST00000274811.9
20723,chr5,176647496,176647702,ENST00000514705.5
36724,chr2,177232391,177232583,ENST00000699299.1
37634,chr2,177264358,177264721,ENST00000428541.1
20761,chr5,177331604,177334239,ENST00000694905.1
20762,chr5,177331604,177334239,ENST00000694905.1
20779,chr5,177440918,177441053,ENST00000515666.5
20796,chr5,177490245,177490496,ENST00000355572.6
20806,chr5,177595416,177597242,ENST00000332598.7
20810,chr5,177595416,177597242,ENST00000332598.7
20813,chr5,177595416,177597242,ENST00000332598.7
20801,chr5,177595416,177597242,ENST00000332598.7
20812,chr5,177595416,177597242,ENST00000332598.7
20809,chr5,177595416,177597242,ENST00000332598.7
20815,chr5,177595416,177597242,ENST00000332598.7
20814,chr5,177595416,177597242,ENST00000332598.7
20802,chr5,177595416,177597242,ENST00000332598.7
20803,chr5,177595416,177597242,ENST00000332598.7
20804,chr5,177595416,177597242,ENST00000332598.7
20805,chr5,177595416,177597242,ENST00000332598.7
20807,chr5,177595416,177597242,ENST00000332598.7
20808,chr5,177595416,177597242,ENST00000332598.7
20811,chr5,177595416,177597242,ENST00000332598.7
20816,chr5,178122001,178126081,ENST00000274605.6
25544,chr1,179095218,179095996,ENST00000367627.8
20939,chr5,179774877,179777283,ENST00000292599.4
25559,chr1,179859029,179864780,ENST00000482587.5
20970,chr5,181059862,181061521,ENST00000327705.14
25582,chr1,181089886,181092900,ENST00000367577.7
25584,chr1,181089886,181092900,ENST00000367577.7
25581,chr1,181089886,181092900,ENST00000367577.7
25583,chr1,181089886,181092900,ENST00000367577.7
20971,chr5,181223289,181224812,ENST00000508930.1
25590,chr1,183114530,183114719,ENST00000479499.1
25591,chr1,183142790,183145592,ENST00000258341.5
25592,chr1,183142790,183145592,ENST00000258341.5
25593,chr1,183142790,183145592,ENST00000258341.5
5985,chr3,184170755,184173614,ENST00000313143.9
6045,chr3,184259212,184260156,ENST00000296238.4
6214,chr3,184710363,184710897,ENST00000317897.5
6211,chr3,184710363,184710897,ENST00000317897.5
6213,chr3,184710363,184710897,ENST00000317897.5
6215,chr3,184710363,184710897,ENST00000317897.5
6209,chr3,184710363,184710897,ENST00000317897.5
6212,chr3,184710363,184710897,ENST00000317897.5
6210,chr3,184710363,184710897,ENST00000317897.5
25625,chr1,185118100,185120018,ENST00000367506.10
25626,chr1,185296387,185298034,ENST00000367498.8
25627,chr1,185296387,185298034,ENST00000367498.8
6217,chr3,185629844,185633551,ENST00000296257.10
6219,chr3,186046313,186048638,ENST00000306376.10
6218,chr3,186046313,186048638,ENST00000306376.10
6220,chr3,186046313,186048638,ENST00000306376.10
6221,chr3,186046313,186048638,ENST00000306376.10
36771,chr2,186506712,186506836,ENST00000498757.1
15117,chr4,186587793,186588591,ENST00000441802.7
15141,chr4,186588989,186589220,ENST00000509537.1
15123,chr4,186588989,186589220,ENST00000509537.1
6489,chr3,187043107,187043310,ENST00000464827.1
6279,chr3,187043107,187043310,ENST00000464827.1
6332,chr3,187731708,187731861,ENST00000419510.6
36784,chr2,190932862,190935289,ENST00000338435.9
25638,chr1,193090865,193095249,ENST00000608166.2
25644,chr1,193250712,193254815,ENST00000367435.5
6361,chr3,194136147,194136488,ENST00000476918.1
6362,chr3,194339767,194341064,ENST00000323830.4
36788,chr2,195680476,195681050,ENST00000465851.1
6379,chr3,195908075,195908778,ENST00000458180.1
6432,chr3,196347661,196356684,ENST00000296328.9
6433,chr3,196347661,196356684,ENST00000296328.9
6434,chr3,196347661,196356684,ENST00000296328.9
6435,chr3,196347661,196356684,ENST00000296328.9
6440,chr3,196806578,196806686,ENST00000481344.1
6441,chr3,196828405,196832647,ENST00000327134.7
6442,chr3,196943016,196943543,ENST00000602845.2
6446,chr3,197781909,197787596,ENST00000241502.9
25647,chr1,198319522,198322420,ENST00000367385.9
25648,chr1,198319522,198322420,ENST00000367385.9
36841,chr2,199925886,199928273,ENST00000319974.6
36850,chr2,200857972,200858089,ENST00000432425.5
36853,chr2,201136427,201139877,ENST00000395148.6
36854,chr2,201163973,201176687,ENST00000309955.8
25696,chr1,202940831,202941572,ENST00000340990.10
25712,chr1,203307438,203309602,ENST00000290551.5
25716,chr1,203307438,203309602,ENST00000290551.5
25718,chr1,203307438,203309602,ENST00000290551.5
25715,chr1,203307438,203309602,ENST00000290551.5
25719,chr1,203307438,203309602,ENST00000290551.5
25720,chr1,203307438,203309602,ENST00000290551.5
25722,chr1,203307438,203309602,ENST00000290551.5
25717,chr1,203307438,203309602,ENST00000290551.5
25721,chr1,203307438,203309602,ENST00000290551.5
25713,chr1,203307438,203309602,ENST00000290551.5
25714,chr1,203307438,203309602,ENST00000290551.5
25711,chr1,203307438,203309602,ENST00000290551.5
25761,chr1,205712821,205718279,ENST00000367142.5
25759,chr1,205712821,205718279,ENST00000367142.5
25764,chr1,205712821,205718279,ENST00000367142.5
25763,chr1,205712821,205718279,ENST00000367142.5
25762,chr1,205712821,205718279,ENST00000367142.5
25760,chr1,205712821,205718279,ENST00000367142.5
25765,chr1,205789094,205791532,ENST00000367137.4
36861,chr2,205993720,206004367,ENST00000403263.6
36860,chr2,205993720,206004367,ENST00000403263.6
36859,chr2,205993720,206004367,ENST00000403263.6
25773,chr1,206647387,206649193,ENST00000649163.1
25775,chr1,206732718,206734281,ENST00000367103.4
25774,chr1,206732718,206734281,ENST00000367103.4
25776,chr1,207072371,207077817,ENST00000367080.8
25777,chr1,207072371,207077817,ENST00000367080.8
25778,chr1,207072371,207077817,ENST00000367080.8
25779,chr1,207072371,207077817,ENST00000367080.8
36863,chr2,207762597,207766981,ENST00000295417.4
36862,chr2,207762597,207766981,ENST00000295417.4
36867,chr2,207762597,207766981,ENST00000295417.4
36864,chr2,207762597,207766981,ENST00000295417.4
36868,chr2,207762597,207766981,ENST00000295417.4
36865,chr2,207762597,207766981,ENST00000295417.4
36869,chr2,207762597,207766981,ENST00000295417.4
36866,chr2,207762597,207766981,ENST00000295417.4
36872,chr2,208325269,208326107,ENST00000443896.5
36873,chr2,208325269,208326107,ENST00000443896.5
25826,chr1,212360770,212361853,ENST00000261461.7
25825,chr1,212360770,212361853,ENST00000261461.7
25827,chr1,212726152,212738407,ENST00000366977.8
25828,chr1,213987953,213988483,ENST00000607726.1
25836,chr1,214035834,214041510,ENST00000366958.9
25834,chr1,214035834,214041510,ENST00000366958.9
25833,chr1,214035834,214041510,ENST00000366958.9
25832,chr1,214035834,214041510,ENST00000366958.9
25835,chr1,214035834,214041510,ENST00000366958.9
25837,chr1,214035834,214041510,ENST00000366958.9
25831,chr1,214035834,214041510,ENST00000366958.9
37095,chr2,218580560,218580724,ENST00000433439.1
37099,chr2,218594276,218597080,ENST00000273064.11
37096,chr2,218594276,218597080,ENST00000273064.11
37097,chr2,218594276,218597080,ENST00000273064.11
37098,chr2,218594276,218597080,ENST00000273064.11
37123,chr2,219182012,219183492,ENST00000273048.2
37148,chr2,219218124,219220446,ENST00000446716.5
37207,chr2,219538977,219540642,ENST00000688634.1
37208,chr2,219538977,219540642,ENST00000688634.1
37206,chr2,219538977,219540642,ENST00000688634.1
25844,chr1,219968599,219968805,ENST00000366923.8
25845,chr1,220018994,220019079,ENST00000477030.2
25849,chr1,220147635,220148041,ENST00000366922.3
25848,chr1,220147635,220148041,ENST00000366922.3
25850,chr1,220147635,220148041,ENST00000366922.3
25851,chr1,220147635,220148041,ENST00000366922.3
25847,chr1,220147635,220148041,ENST00000366922.3
25846,chr1,220147635,220148041,ENST00000366922.3
25862,chr1,222627574,222630389,ENST00000470521.1
25863,chr1,223789007,223789174,ENST00000483398.5
37370,chr2,223967034,223967714,ENST00000258383.4
25864,chr1,224192478,224193441,ENST00000323699.9
25884,chr1,224434659,224434862,ENST00000471578.5
25890,chr1,225783299,225783368,ENST00000651653.1
25904,chr1,226065899,226067269,ENST00000366814.3
25905,chr1,226144678,226146609,ENST00000366812.6
25970,chr1,227767542,227769516,ENST00000681242.1
25966,chr1,227767542,227769516,ENST00000681242.1
25967,chr1,227767542,227769516,ENST00000681242.1
25968,chr1,227767542,227769516,ENST00000681242.1
25971,chr1,227767542,227769516,ENST00000681242.1
25972,chr1,227767542,227769516,ENST00000681242.1
25969,chr1,227767542,227769516,ENST00000681242.1
25973,chr1,228097077,228097452,ENST00000470670.5
25974,chr1,228097590,228097715,ENST00000470670.5
26001,chr1,228098013,228099212,ENST00000272102.10
26059,chr1,229440258,229441903,ENST00000261396.6
26060,chr1,229516581,229518178,ENST00000344517.5
37398,chr2,229810879,229811045,ENST00000704579.1
37399,chr2,230818704,230821075,ENST00000258418.10
26109,chr1,234607007,234607637,ENST00000436039.1
26108,chr1,234607007,234607637,ENST00000436039.1
26111,chr1,235109340,235112063,ENST00000366607.5
26110,chr1,235109340,235112063,ENST00000366607.5
26115,chr1,235109340,235112063,ENST00000366607.5
26112,chr1,235109340,235112063,ENST00000366607.5
26113,chr1,235109340,235112063,ENST00000366607.5
26116,chr1,235109340,235112063,ENST00000366607.5
26114,chr1,235109340,235112063,ENST00000366607.5
26118,chr1,235109340,235112063,ENST00000366607.5
26119,chr1,235109340,235112063,ENST00000366607.5
26117,chr1,235109340,235112063,ENST00000366607.5
37493,chr2,236124122,236131793,ENST00000304032.13
37492,chr2,236124122,236131793,ENST00000304032.13
37494,chr2,236124122,236131793,ENST00000304032.13
37544,chr2,241135875,241136039,ENST00000437780.5
37543,chr2,241135875,241136039,ENST00000437780.5
26142,chr1,244408493,244409585,ENST00000366535.4
26157,chr1,248810445,248811899,ENST00000366472.6
26156,chr1,248810445,248811899,ENST00000366472.6
26155,chr1,248810445,248811899,ENST00000366472.6
26158,chr1,248810445,248811899,ENST00000366472.6
26159,chr1,248810445,248811899,ENST00000366472.6
